Store,Date,Sales
582,2015-07-15,7106
582,2015-07-16,6998
582,2015-07-17,5818
582,2015-07-18,3862
582,2015-07-20,5887
582,2015-07-21,5406
582,2015-07-22,5215
582,2015-07-23,5610
582,2015-07-24,5070
582,2015-07-25,4065
582,2015-07-27,9184
582,2015-07-28,8165
582,2015-07-29,6519
582,2015-07-30,7535
582,2015-07-31,7463
583,2015-05-22,4842
583,2015-05-23,3292
583,2015-05-26,4074
583,2015-05-27,3570
583,2015-05-28,3766
583,2015-05-29,5323
583,2015-05-30,3083
583,2015-06-01,6850
583,2015-06-02,5381
583,2015-06-03,4796
583,2015-06-04,4653
583,2015-06-05,5184
583,2015-06-06,2763
583,2015-06-08,3956
583,2015-06-09,3457
583,2015-06-10,3846
583,2015-06-11,4052
583,2015-06-12,4149
583,2015-06-13,2170
583,2015-06-15,6238
583,2015-06-16,4781
583,2015-06-17,4323
583,2015-06-18,4701
583,2015-06-19,4996
583,2015-06-20,2649
583,2015-06-22,3820
583,2015-06-23,3439
583,2015-06-24,3545
583,2015-06-25,3427
583,2015-06-26,4173
583,2015-06-27,2454
583,2015-06-29,6725
583,2015-06-30,5704
583,2015-07-01,5258
583,2015-07-02,5160
583,2015-07-03,5008
583,2015-07-04,2768
583,2015-07-06,4120
583,2015-07-07,3121
583,2015-07-08,4496
583,2015-07-09,3840
583,2015-07-10,4252
583,2015-07-11,2584
583,2015-07-13,6485
583,2015-07-14,4997
583,2015-07-15,5105
583,2015-07-16,4489
583,2015-07-17,4737
583,2015-07-18,2524
583,2015-07-20,4167
583,2015-07-21,3356
583,2015-07-22,3269
583,2015-07-23,3242
583,2015-07-24,3743
583,2015-07-25,2403
583,2015-07-27,6552
583,2015-07-28,5176
583,2015-07-29,4649
583,2015-07-30,4532
583,2015-07-31,5602
584,2015-05-21,5581
584,2015-05-22,5832
584,2015-05-23,4905
584,2015-05-26,5610
584,2015-05-27,4598
584,2015-05-28,4949
584,2015-05-29,6010
584,2015-05-30,7198
584,2015-06-01,5812
584,2015-06-02,5528
584,2015-06-03,6836
584,2015-06-05,7221
584,2015-06-06,4334
584,2015-06-08,5130
584,2015-06-09,4349
584,2015-06-10,4080
584,2015-06-11,3822
584,2015-06-12,4519
584,2015-06-13,5783
584,2015-06-15,8048
584,2015-06-16,6958
584,2015-06-17,5110
584,2015-06-18,5270
584,2015-06-19,5328
584,2015-06-20,5329
584,2015-06-22,3915
584,2015-06-23,3853
584,2015-06-24,3542
584,2015-06-25,3478
584,2015-06-26,4175
584,2015-06-27,4572
584,2015-06-29,6752
584,2015-06-30,6243
584,2015-07-01,6351
584,2015-07-02,5521
584,2015-07-03,4570
584,2015-07-04,4679
584,2015-07-06,4555
584,2015-07-07,3374
584,2015-07-08,5046
584,2015-07-09,3771
584,2015-07-10,4018
584,2015-07-11,5010
584,2015-07-13,6580
584,2015-07-14,5951
584,2015-07-15,4897
584,2015-07-16,4641
584,2015-07-17,5328
584,2015-07-18,4822
584,2015-07-20,4812
584,2015-07-21,4385
584,2015-07-22,3595
584,2015-07-23,4570
584,2015-07-24,4126
584,2015-07-25,4515
584,2015-07-27,6617
584,2015-07-28,6092
584,2015-07-29,5831
584,2015-07-30,5301
584,2015-07-31,6487
585,2015-05-22,5153
585,2015-05-23,3856
585,2015-05-26,4273
585,2015-05-27,3894
585,2015-05-28,4288
585,2015-05-29,6507
585,2015-05-30,4966
585,2015-06-01,7739
585,2015-06-02,6087
585,2015-06-03,6144
585,2015-06-04,5401
585,2015-06-05,5220
585,2015-06-06,3801
585,2015-06-08,4250
585,2015-06-09,3873
585,2015-06-10,3801
585,2015-06-11,4027
585,2015-06-12,4155
585,2015-06-13,3522
585,2015-06-15,6070
585,2015-06-16,5411
585,2015-06-17,4937
585,2015-06-18,5099
585,2015-06-19,5327
585,2015-06-20,3421
585,2015-06-22,4210
585,2015-06-23,3461
585,2015-06-24,2983
585,2015-06-25,3524
585,2015-06-26,4292
585,2015-06-27,3704
585,2015-06-29,7155
585,2015-06-30,8545
585,2015-07-01,7636
585,2015-07-02,6595
585,2015-07-03,5500
585,2015-07-04,3776
585,2015-07-06,4713
585,2015-07-07,4276
585,2015-07-08,3796
585,2015-07-09,4530
585,2015-07-10,4824
585,2015-07-11,3690
585,2015-07-13,7312
585,2015-07-14,6698
585,2015-07-15,5980
585,2015-07-16,6283
585,2015-07-17,5581
585,2015-07-18,3776
585,2015-07-20,4495
585,2015-07-21,3840
585,2015-07-22,3577
585,2015-07-23,4192
585,2015-07-24,3889
585,2015-07-25,3108
585,2015-07-27,5997
585,2015-07-28,5405
585,2015-07-29,5006
585,2015-07-30,5863
585,2015-07-31,8122
586,2015-05-21,15332
586,2015-05-22,14843
586,2015-05-23,17956
586,2015-05-26,14538
586,2015-05-27,13793
586,2015-05-28,12281
586,2015-05-29,13758
586,2015-05-30,18082
586,2015-06-01,24632
586,2015-06-02,19146
586,2015-06-03,19412
586,2015-06-05,19478
586,2015-06-06,16963
586,2015-06-08,13979
586,2015-06-09,13494
586,2015-06-10,13501
586,2015-06-11,11792
586,2015-06-12,11567
586,2015-06-13,16627
586,2015-06-15,20822
586,2015-06-16,17287
586,2015-06-17,17508
586,2015-06-18,15931
586,2015-06-19,14549
586,2015-06-20,16135
586,2015-06-22,11966
586,2015-06-23,12068
586,2015-06-24,13807
586,2015-06-25,12019
586,2015-06-26,12942
586,2015-06-27,16086
586,2015-06-29,21885
586,2015-06-30,20026
586,2015-07-01,18540
586,2015-07-02,14405
586,2015-07-03,14102
586,2015-07-04,11771
586,2015-07-06,15337
586,2015-07-07,12933
586,2015-07-08,13962
586,2015-07-09,13249
586,2015-07-10,12839
586,2015-07-11,16063
586,2015-07-13,17138
586,2015-07-14,17276
586,2015-07-15,18176
586,2015-07-16,14814
586,2015-07-17,12933
586,2015-07-18,16165
586,2015-07-20,14251
586,2015-07-21,12563
586,2015-07-22,13766
586,2015-07-23,12770
586,2015-07-24,12405
586,2015-07-25,10531
586,2015-07-27,18520
586,2015-07-28,17384
586,2015-07-29,18568
586,2015-07-30,16307
586,2015-07-31,17879
587,2015-05-21,10545
587,2015-05-22,11511
587,2015-05-23,13490
587,2015-05-26,11166
587,2015-05-27,8760
587,2015-05-28,8265
587,2015-05-29,10022
587,2015-05-30,13313
587,2015-06-01,14450
587,2015-06-02,11588
587,2015-06-03,11488
587,2015-06-05,16846
587,2015-06-06,10665
587,2015-06-08,11070
587,2015-06-09,9995
587,2015-06-10,9478
587,2015-06-11,7700
587,2015-06-12,8411
587,2015-06-13,10291
587,2015-06-15,17333
587,2015-06-16,12255
587,2015-06-17,11493
587,2015-06-18,11664
587,2015-06-19,12054
587,2015-06-20,13826
587,2015-06-22,9068
587,2015-06-23,7968
587,2015-06-24,8090
587,2015-06-25,7073
587,2015-06-26,8605
587,2015-06-27,12890
587,2015-06-29,14861
587,2015-06-30,13942
587,2015-07-01,9958
587,2015-07-02,8784
587,2015-07-03,11514
587,2015-07-04,10379
587,2015-07-06,8984
587,2015-07-07,7083
587,2015-07-08,11024
587,2015-07-09,10296
587,2015-07-10,10772
587,2015-07-11,12278
587,2015-07-13,15484
587,2015-07-14,11788
587,2015-07-15,11017
587,2015-07-16,9838
587,2015-07-17,9674
587,2015-07-18,10197
587,2015-07-20,11194
587,2015-07-21,7634
587,2015-07-22,6600
587,2015-07-23,10864
587,2015-07-24,9569
587,2015-07-25,12230
587,2015-07-27,15328
587,2015-07-28,11632
587,2015-07-29,12116
587,2015-07-30,11542
587,2015-07-31,12025
588,2015-05-22,6709
588,2015-05-23,5506
588,2015-05-26,6445
588,2015-05-27,4862
588,2015-05-28,6834
588,2015-05-29,6890
588,2015-05-30,5445
588,2015-06-01,9126
588,2015-06-02,7458
588,2015-06-03,7081
588,2015-06-04,7081
588,2015-06-05,7273
588,2015-06-06,5659
588,2015-06-08,6154
588,2015-06-09,5007
588,2015-06-10,5628
588,2015-06-11,5332
588,2015-06-12,6575
588,2015-06-13,4491
588,2015-06-15,8839
588,2015-06-16,6428
588,2015-06-17,6700
588,2015-06-18,6469
588,2015-06-19,7318
588,2015-06-20,4776
588,2015-06-22,6027
588,2015-06-23,4932
588,2015-06-24,4908
588,2015-06-25,5748
588,2015-06-26,5980
588,2015-06-27,5094
588,2015-06-29,9379
588,2015-06-30,8028
588,2015-07-01,7055
588,2015-07-02,7325
588,2015-07-03,7837
588,2015-07-04,5477
588,2015-07-06,6398
588,2015-07-07,5443
588,2015-07-08,5398
588,2015-07-09,5737
588,2015-07-10,6810
588,2015-07-11,4625
588,2015-07-13,8759
588,2015-07-14,7332
588,2015-07-15,7285
588,2015-07-16,7447
588,2015-07-17,7206
588,2015-07-18,5191
588,2015-07-20,6200
588,2015-07-21,5172
588,2015-07-22,4206
588,2015-07-23,5964
588,2015-07-24,5942
588,2015-07-25,4770
588,2015-07-27,8047
588,2015-07-28,6806
588,2015-07-29,6328
588,2015-07-30,7724
588,2015-07-31,8256
589,2015-05-21,5576
589,2015-05-22,5477
589,2015-05-23,3373
589,2015-05-26,4647
589,2015-05-27,3848
589,2015-05-28,4195
589,2015-05-29,5148
589,2015-05-30,3300
589,2015-06-01,9602
589,2015-06-02,7183
589,2015-06-03,6577
589,2015-06-05,7040
589,2015-06-06,3210
589,2015-06-08,4656
589,2015-06-09,4141
589,2015-06-10,4072
589,2015-06-11,3921
589,2015-06-12,4192
589,2015-06-13,2673
589,2015-06-15,8839
589,2015-06-16,7156
589,2015-06-17,5734
589,2015-06-18,5523
589,2015-06-19,6096
589,2015-06-20,2554
589,2015-06-22,3597
589,2015-06-23,3860
589,2015-06-24,3360
589,2015-06-25,3400
589,2015-06-26,3894
589,2015-06-27,2891
589,2015-06-29,7484
589,2015-06-30,7013
589,2015-07-01,6459
589,2015-07-02,6226
589,2015-07-03,6155
589,2015-07-04,2903
589,2015-07-06,6771
589,2015-07-07,6269
589,2015-07-08,5384
589,2015-07-09,4877
589,2015-07-10,4041
589,2015-07-11,2822
589,2015-07-13,7208
589,2015-07-14,6820
589,2015-07-15,5958
589,2015-07-16,5386
589,2015-07-17,5263
589,2015-07-18,3225
589,2015-07-20,4760
589,2015-07-21,4223
589,2015-07-22,4037
589,2015-07-23,4669
589,2015-07-24,4380
589,2015-07-25,2733
589,2015-07-27,8041
589,2015-07-28,6323
589,2015-07-29,6738
589,2015-07-30,6148
589,2015-07-31,8001
590,2015-05-21,5603
590,2015-05-22,6088
590,2015-05-23,6741
590,2015-05-26,5532
590,2015-05-27,4043
590,2015-05-28,4083
590,2015-05-29,4798
590,2015-05-30,5690
590,2015-06-01,6719
590,2015-06-02,5169
590,2015-06-03,6468
590,2015-06-05,7208
590,2015-06-06,6805
590,2015-06-08,4731
590,2015-06-09,3993
590,2015-06-10,3841
590,2015-06-11,3811
590,2015-06-12,4825
590,2015-06-13,6044
590,2015-06-15,7720
590,2015-06-16,5775
590,2015-06-17,4430
590,2015-06-18,5243
590,2015-06-19,6038
590,2015-06-20,5907
590,2015-06-22,3997
590,2015-06-23,3642
590,2015-06-24,3768
590,2015-06-25,3881
590,2015-06-26,4776
590,2015-06-27,5991
590,2015-06-29,7433
590,2015-06-30,6520
590,2015-07-01,4853
590,2015-07-02,5068
590,2015-07-03,7064
590,2015-07-04,6072
590,2015-07-06,4581
590,2015-07-07,3993
590,2015-07-08,4481
590,2015-07-09,4605
590,2015-07-10,4972
590,2015-07-11,5213
590,2015-07-13,7002
590,2015-07-14,5052
590,2015-07-15,4901
590,2015-07-16,5836
590,2015-07-17,5918
590,2015-07-18,5851
590,2015-07-20,4786
590,2015-07-21,3738
590,2015-07-22,4163
590,2015-07-23,4746
590,2015-07-24,5073
590,2015-07-25,6271
590,2015-07-27,6976
590,2015-07-28,5628
590,2015-07-29,5528
590,2015-07-30,5654
590,2015-07-31,7250
591,2015-05-21,6243
591,2015-05-22,6994
591,2015-05-23,4522
591,2015-05-26,5766
591,2015-05-27,5129
591,2015-05-28,5339
591,2015-05-29,6901
591,2015-05-30,5145
591,2015-06-01,6809
591,2015-06-02,6307
591,2015-06-03,6352
591,2015-06-05,8091
591,2015-06-06,4741
591,2015-06-08,5903
591,2015-06-09,5559
591,2015-06-10,5364
591,2015-06-11,4935
591,2015-06-12,5414
591,2015-06-13,4221
591,2015-06-15,8175
591,2015-06-16,7411
591,2015-06-17,6435
591,2015-06-18,6022
591,2015-06-19,7376
591,2015-06-20,3796
591,2015-06-22,6162
591,2015-06-23,4694
591,2015-06-24,4856
591,2015-06-25,4265
591,2015-06-26,4833
591,2015-06-27,3700
591,2015-06-29,7216
591,2015-06-30,6186
591,2015-07-01,6363
591,2015-07-02,5936
591,2015-07-03,6878
591,2015-07-04,5196
591,2015-07-06,5716
591,2015-07-07,4675
591,2015-07-08,5818
591,2015-07-09,5212
591,2015-07-10,6056
591,2015-07-11,3805
591,2015-07-13,7583
591,2015-07-14,6513
591,2015-07-15,6170
591,2015-07-16,6330
591,2015-07-17,6708
591,2015-07-18,4429
591,2015-07-20,6579
591,2015-07-21,5058
591,2015-07-22,4313
591,2015-07-23,4895
591,2015-07-24,5970
591,2015-07-25,4533
591,2015-07-27,8208
591,2015-07-28,7745
591,2015-07-29,6564
591,2015-07-30,6750
591,2015-07-31,8600
592,2015-05-21,5998
592,2015-05-22,4315
592,2015-05-23,2330
592,2015-05-26,5049
592,2015-05-27,4190
592,2015-05-28,5577
592,2015-05-29,4964
592,2015-05-30,3019
592,2015-06-01,6862
592,2015-06-02,5932
592,2015-06-03,6041
592,2015-06-05,5501
592,2015-06-06,2572
592,2015-06-08,4923
592,2015-06-09,4230
592,2015-06-10,4133
592,2015-06-11,4455
592,2015-06-12,3596
592,2015-06-13,2743
592,2015-06-15,6881
592,2015-06-16,5816
592,2015-06-17,5194
592,2015-06-18,5144
592,2015-06-19,4537
592,2015-06-20,2250
592,2015-06-22,4139
592,2015-06-23,3901
592,2015-06-24,3993
592,2015-06-25,5045
592,2015-06-26,3705
592,2015-06-27,2587
592,2015-06-29,6316
592,2015-06-30,6326
592,2015-07-01,5662
592,2015-07-02,5771
592,2015-07-03,4964
592,2015-07-04,2447
592,2015-07-06,4511
592,2015-07-07,3770
592,2015-07-08,3909
592,2015-07-09,4631
592,2015-07-10,4045
592,2015-07-11,2524
592,2015-07-13,5630
592,2015-07-14,5500
592,2015-07-15,3996
592,2015-07-16,5351
592,2015-07-17,3904
592,2015-07-18,2688
592,2015-07-20,3612
592,2015-07-21,3393
592,2015-07-22,3031
592,2015-07-23,4556
592,2015-07-24,3039
592,2015-07-25,1871
592,2015-07-27,5387
592,2015-07-28,4727
592,2015-07-29,4313
592,2015-07-30,5259
592,2015-07-31,5226
593,2015-05-22,9019
593,2015-05-23,8112
593,2015-05-26,9908
593,2015-05-27,8409
593,2015-05-28,10690
593,2015-05-29,9575
593,2015-05-30,9051
593,2015-06-01,14307
593,2015-06-02,10500
593,2015-06-03,11326
593,2015-06-04,11878
593,2015-06-05,9726
593,2015-06-06,7479
593,2015-06-08,8689
593,2015-06-09,8652
593,2015-06-10,7429
593,2015-06-11,9743
593,2015-06-12,7418
593,2015-06-13,7303
593,2015-06-15,11964
593,2015-06-16,10857
593,2015-06-17,8662
593,2015-06-18,11723
593,2015-06-19,8612
593,2015-06-20,6667
593,2015-06-22,8081
593,2015-06-23,7229
593,2015-06-24,6945
593,2015-06-25,8779
593,2015-06-26,7658
593,2015-06-27,7590
593,2015-06-29,14017
593,2015-06-30,13016
593,2015-07-01,10959
593,2015-07-02,13296
593,2015-07-03,9784
593,2015-07-04,6853
593,2015-07-06,11094
593,2015-07-07,8217
593,2015-07-08,8799
593,2015-07-09,10807
593,2015-07-10,8678
593,2015-07-11,7982
593,2015-07-13,13750
593,2015-07-14,12237
593,2015-07-15,11302
593,2015-07-16,12314
593,2015-07-17,8799
593,2015-07-18,7811
593,2015-07-20,10293
593,2015-07-21,8909
593,2015-07-22,8163
593,2015-07-23,9588
593,2015-07-24,8440
593,2015-07-25,5543
593,2015-07-27,12273
593,2015-07-28,9974
593,2015-07-29,9924
593,2015-07-30,12571
593,2015-07-31,11333
594,2015-05-22,4786
594,2015-05-23,2203
594,2015-05-26,4642
594,2015-05-27,4505
594,2015-05-28,4197
594,2015-05-29,4518
594,2015-05-30,2930
594,2015-06-01,5940
594,2015-06-02,6488
594,2015-06-03,5202
594,2015-06-04,5274
594,2015-06-05,4588
594,2015-06-06,2569
594,2015-06-08,4882
594,2015-06-09,4345
594,2015-06-10,3734
594,2015-06-11,4293
594,2015-06-12,3762
594,2015-06-13,2555
594,2015-06-15,6940
594,2015-06-16,5440
594,2015-06-17,4541
594,2015-06-18,4638
594,2015-06-19,4422
594,2015-06-20,2446
594,2015-06-22,3863
594,2015-06-23,2893
594,2015-06-24,4212
594,2015-06-25,3607
594,2015-06-26,3919
594,2015-06-27,2798
594,2015-06-29,6172
594,2015-06-30,5953
594,2015-07-01,6143
594,2015-07-02,5016
594,2015-07-03,5033
594,2015-07-04,2469
594,2015-07-06,4311
594,2015-07-07,4726
594,2015-07-08,4492
594,2015-07-09,4279
594,2015-07-10,4289
594,2015-07-11,2497
594,2015-07-13,5735
594,2015-07-14,4880
594,2015-07-15,5693
594,2015-07-16,4901
594,2015-07-17,4188
594,2015-07-18,2329
594,2015-07-20,4928
594,2015-07-21,3785
594,2015-07-22,4010
594,2015-07-23,3944
594,2015-07-24,3540
594,2015-07-25,2256
594,2015-07-27,5384
594,2015-07-28,4655
594,2015-07-29,4807
594,2015-07-30,4451
594,2015-07-31,5288
595,2015-05-22,15199
595,2015-05-23,13760
595,2015-05-26,15813
595,2015-05-27,14854
595,2015-05-28,13882
595,2015-05-29,18158
595,2015-05-30,18454
595,2015-06-01,23971
595,2015-06-02,18908
595,2015-06-03,16781
595,2015-06-04,16263
595,2015-06-05,16307
595,2015-06-06,12796
595,2015-06-08,14126
595,2015-06-09,13981
595,2015-06-10,13091
595,2015-06-11,12360
595,2015-06-12,11917
595,2015-06-13,13214
595,2015-06-15,23522
595,2015-06-16,19106
595,2015-06-17,16926
595,2015-06-18,14043
595,2015-06-19,15686
595,2015-06-20,14508
595,2015-06-22,13400
595,2015-06-23,11603
595,2015-06-24,11600
595,2015-06-25,9464
595,2015-06-26,10435
595,2015-06-27,12794
595,2015-06-29,18854
595,2015-06-30,20139
595,2015-07-01,18704
595,2015-07-02,16397
595,2015-07-03,16923
595,2015-07-04,13595
595,2015-07-06,14155
595,2015-07-07,12260
595,2015-07-08,14467
595,2015-07-09,13595
595,2015-07-10,14336
595,2015-07-11,14969
595,2015-07-13,19015
595,2015-07-14,16401
595,2015-07-15,17076
595,2015-07-16,14831
595,2015-07-17,13138
595,2015-07-18,12990
595,2015-07-20,12644
595,2015-07-21,10973
595,2015-07-22,10612
595,2015-07-23,10228
595,2015-07-24,10796
595,2015-07-25,11589
595,2015-07-27,17596
595,2015-07-28,15838
595,2015-07-29,13934
595,2015-07-30,14978
595,2015-07-31,18690
596,2015-05-22,4713
596,2015-05-23,4660
596,2015-05-26,4677
596,2015-05-27,4339
596,2015-05-28,3978
596,2015-05-29,4481
596,2015-05-30,5318
596,2015-06-01,5937
596,2015-06-02,5324
596,2015-06-03,4914
596,2015-06-04,4818
596,2015-06-05,4766
596,2015-06-06,3497
596,2015-06-08,4507
596,2015-06-09,3935
596,2015-06-10,3523
596,2015-06-11,4188
596,2015-06-12,3779
596,2015-06-13,4100
596,2015-06-15,5805
596,2015-06-16,4958
596,2015-06-17,4257
596,2015-06-18,4484
596,2015-06-19,5004
596,2015-06-20,4688
596,2015-06-22,4286
596,2015-06-23,3641
596,2015-06-24,4431
596,2015-06-25,4195
596,2015-06-26,3973
596,2015-06-27,4192
596,2015-06-29,6748
596,2015-06-30,6032
596,2015-07-01,5910
596,2015-07-02,5057
596,2015-07-03,5605
596,2015-07-04,4309
596,2015-07-06,5073
596,2015-07-07,4287
596,2015-07-08,3833
596,2015-07-09,4417
596,2015-07-10,4363
596,2015-07-11,4832
596,2015-07-13,6301
596,2015-07-14,5529
596,2015-07-15,5570
596,2015-07-16,5810
596,2015-07-17,5280
596,2015-07-18,4882
596,2015-07-20,5272
596,2015-07-21,4140
596,2015-07-22,4436
596,2015-07-23,4207
596,2015-07-24,4466
596,2015-07-25,4890
596,2015-07-27,6587
596,2015-07-28,6347
596,2015-07-29,5409
596,2015-07-30,5136
596,2015-07-31,6268
597,2015-05-21,5568
597,2015-05-22,5733
597,2015-05-23,5233
597,2015-05-26,5329
597,2015-05-27,4926
597,2015-05-28,5197
597,2015-05-29,5250
597,2015-05-30,6000
597,2015-06-01,6506
597,2015-06-02,6528
597,2015-06-03,7145
597,2015-06-05,6925
597,2015-06-06,5687
597,2015-06-08,5245
597,2015-06-09,5041
597,2015-06-10,4737
597,2015-06-11,4694
597,2015-06-12,4193
597,2015-06-13,4847
597,2015-06-15,7117
597,2015-06-16,5797
597,2015-06-17,5855
597,2015-06-18,4917
597,2015-06-19,5228
597,2015-06-20,4861
597,2015-06-22,4165
597,2015-06-23,4868
597,2015-06-24,4209
597,2015-06-25,3780
597,2015-06-26,4212
597,2015-06-27,4250
597,2015-06-29,7137
597,2015-06-30,6536
597,2015-07-01,6042
597,2015-07-02,4915
597,2015-07-03,4576
597,2015-07-04,3766
597,2015-07-06,5245
597,2015-07-07,4408
597,2015-07-08,5098
597,2015-07-09,4715
597,2015-07-10,4204
597,2015-07-11,4458
597,2015-07-13,6365
597,2015-07-14,6161
597,2015-07-15,5538
597,2015-07-16,5115
597,2015-07-17,4964
597,2015-07-18,5508
597,2015-07-20,5378
597,2015-07-21,4747
597,2015-07-22,4678
597,2015-07-23,5130
597,2015-07-24,4457
597,2015-07-25,4594
597,2015-07-27,6930
597,2015-07-28,6642
597,2015-07-29,6087
597,2015-07-30,6221
597,2015-07-31,6990
598,2015-05-21,5989
598,2015-05-22,5886
598,2015-05-23,6759
598,2015-05-26,6372
598,2015-05-27,5378
598,2015-05-28,4345
598,2015-05-29,4903
598,2015-05-30,5553
598,2015-06-01,6797
598,2015-06-02,7668
598,2015-06-03,7747
598,2015-06-05,6865
598,2015-06-06,5434
598,2015-06-08,5308
598,2015-06-09,5943
598,2015-06-10,5244
598,2015-06-11,4910
598,2015-06-12,4449
598,2015-06-13,5827
598,2015-06-15,7514
598,2015-06-16,7241
598,2015-06-17,6201
598,2015-06-18,5801
598,2015-06-19,5778
598,2015-06-20,5960
598,2015-06-22,5466
598,2015-06-23,4842
598,2015-06-24,4452
598,2015-06-25,4585
598,2015-06-26,4905
598,2015-06-27,6096
598,2015-06-29,8249
598,2015-06-30,8101
598,2015-07-01,5967
598,2015-07-02,5229
598,2015-07-03,5524
598,2015-07-04,6024
598,2015-07-06,5127
598,2015-07-07,4955
598,2015-07-08,4410
598,2015-07-09,4483
598,2015-07-10,4690
598,2015-07-11,5406
598,2015-07-13,7071
598,2015-07-14,6186
598,2015-07-15,5759
598,2015-07-16,5570
598,2015-07-17,5366
598,2015-07-18,5676
598,2015-07-20,6097
598,2015-07-21,5032
598,2015-07-22,4886
598,2015-07-23,5118
598,2015-07-24,5614
598,2015-07-25,5468
598,2015-07-27,6970
598,2015-07-28,6719
598,2015-07-29,5865
598,2015-07-30,7030
598,2015-07-31,6675
599,2015-05-22,11114
599,2015-05-23,11852
599,2015-05-26,8571
599,2015-05-27,8314
599,2015-05-28,7236
599,2015-05-29,10741
599,2015-05-30,13899
599,2015-06-01,12856
599,2015-06-02,11663
599,2015-06-03,11159
599,2015-06-04,10778
599,2015-06-05,11034
599,2015-06-06,11049
599,2015-06-08,9268
599,2015-06-09,9206
599,2015-06-10,7193
599,2015-06-11,7856
599,2015-06-12,8363
599,2015-06-13,10878
599,2015-06-15,13634
599,2015-06-16,10236
599,2015-06-17,9547
599,2015-06-18,9541
599,2015-06-19,10483
599,2015-06-20,11163
599,2015-06-22,8085
599,2015-06-23,7242
599,2015-06-24,7976
599,2015-06-25,7709
599,2015-06-26,9178
599,2015-06-27,12054
599,2015-06-29,13163
599,2015-06-30,11912
599,2015-07-01,10499
599,2015-07-02,10296
599,2015-07-03,11505
599,2015-07-04,8916
599,2015-07-06,9677
599,2015-07-07,7574
599,2015-07-08,7854
599,2015-07-09,8310
599,2015-07-10,9722
599,2015-07-11,12104
599,2015-07-13,13526
599,2015-07-14,10497
599,2015-07-15,10630
599,2015-07-16,10076
599,2015-07-17,10261
599,2015-07-18,11407
599,2015-07-20,8659
599,2015-07-21,7257
599,2015-07-22,6936
599,2015-07-23,7508
599,2015-07-24,8582
599,2015-07-25,10131
599,2015-07-27,12956
599,2015-07-28,10230
599,2015-07-29,9021
599,2015-07-30,10234
599,2015-07-31,11417
600,2015-05-22,8084
600,2015-05-23,6713
600,2015-05-26,7257
600,2015-05-27,5994
600,2015-05-28,6275
600,2015-05-29,8765
600,2015-05-30,7696
600,2015-06-01,10977
600,2015-06-02,8731
600,2015-06-03,8305
600,2015-06-04,7541
600,2015-06-05,7856
600,2015-06-06,6591
600,2015-06-08,6516
600,2015-06-09,5605
600,2015-06-10,5313
600,2015-06-11,5335
600,2015-06-12,6471
600,2015-06-13,6705
600,2015-06-15,9703
600,2015-06-16,7802
600,2015-06-17,8175
600,2015-06-18,7062
600,2015-06-19,8830
600,2015-06-20,6469
600,2015-06-22,5292
600,2015-06-23,5114
600,2015-06-24,5733
600,2015-06-25,5288
600,2015-06-26,6348
600,2015-06-27,6846
600,2015-06-29,11269
600,2015-06-30,10605
600,2015-07-01,8950
